?uri	?D_title	?D_description	?D_creator	?D_creator_identifier	?D_creator_name	?D_accrualPeriodicity	?D_identifier	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher	?D_publisher_identifier	?D_publisher_name	?D_rightsHolder	?D_rightsHolder_identifier	?D_rightsHolder_name	?D_spatial	?D_language	?D_contactPoint	?D_contactPoint_fn_	?D_contactPoint_hasEmail	?D_distribution	?D_landingPage
<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78>	"Casini del territorio comunale di Matera"	"Elenco geolocalizzato dei Casini dislocati sul territorio comunale della città di Matera con link alla scheda descrittiva e materiale fotografico. \r\n\r\n\r\nSu questa [__MAPPA__](https://umap.geonue.com/it/map/catasto-beni-culturali-del-comune-di-matera_737#15/40.6651/16.6140) sono presenti posizioni geografiche ed i link per il download dei documenti tecnici.\r\n"	_:B41fd28cbee6566d883575d10cbd2862e	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"casini-del-territorio-comunale-di-matera "	"2018-03-28T08:34:33.893649"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"cultura"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2018-03-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Ba0319c62ba861983e8c0faeef6f0ef2f	"c_f052"	"Redazione OD"	_:B106566032f30fd1438430e01c7500ba6	"c_f052"	"Comune di Matera"	_:B55674f1be027168b8b84849e00415d53	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78/resource/215cb552-a1b6-44ff-ac5c-5243035fceda>	<http://dati.comune.matera.it/dataset/casini-del-territorio-comunale-di-matera>
<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78>	"Casini del territorio comunale di Matera"	"Elenco geolocalizzato dei Casini dislocati sul territorio comunale della città di Matera con link alla scheda descrittiva e materiale fotografico. \r\n\r\n\r\nSu questa [__MAPPA__](https://umap.geonue.com/it/map/catasto-beni-culturali-del-comune-di-matera_737#15/40.6651/16.6140) sono presenti posizioni geografiche ed i link per il download dei documenti tecnici.\r\n"	_:B41fd28cbee6566d883575d10cbd2862e	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"casini-del-territorio-comunale-di-matera "	"2018-03-28T08:34:33.893649"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"cultura"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2018-03-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Ba0319c62ba861983e8c0faeef6f0ef2f	"c_f052"	"Redazione OD"	_:B106566032f30fd1438430e01c7500ba6	"c_f052"	"Comune di Matera"	_:B55674f1be027168b8b84849e00415d53	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78/resource/aa2cfb19-b645-4ac0-802d-a6be6602343b>	<http://dati.comune.matera.it/dataset/casini-del-territorio-comunale-di-matera>
<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78>	"Casini del territorio comunale di Matera"	"Elenco geolocalizzato dei Casini dislocati sul territorio comunale della città di Matera con link alla scheda descrittiva e materiale fotografico. \r\n\r\n\r\nSu questa [__MAPPA__](https://umap.geonue.com/it/map/catasto-beni-culturali-del-comune-di-matera_737#15/40.6651/16.6140) sono presenti posizioni geografiche ed i link per il download dei documenti tecnici.\r\n"	_:B41fd28cbee6566d883575d10cbd2862e	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"casini-del-territorio-comunale-di-matera "	"2018-03-28T08:34:33.893649"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"ambiente e territorio"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-03-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Ba0319c62ba861983e8c0faeef6f0ef2f	"c_f052"	"Redazione OD"	_:B106566032f30fd1438430e01c7500ba6	"c_f052"	"Comune di Matera"	_:B55674f1be027168b8b84849e00415d53	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78/resource/215cb552-a1b6-44ff-ac5c-5243035fceda>	<http://dati.comune.matera.it/dataset/casini-del-territorio-comunale-di-matera>
<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78>	"Casini del territorio comunale di Matera"	"Elenco geolocalizzato dei Casini dislocati sul territorio comunale della città di Matera con link alla scheda descrittiva e materiale fotografico. \r\n\r\n\r\nSu questa [__MAPPA__](https://umap.geonue.com/it/map/catasto-beni-culturali-del-comune-di-matera_737#15/40.6651/16.6140) sono presenti posizioni geografiche ed i link per il download dei documenti tecnici.\r\n"	_:B41fd28cbee6566d883575d10cbd2862e	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"casini-del-territorio-comunale-di-matera "	"2018-03-28T08:34:33.893649"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"ambiente e territorio"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-03-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Ba0319c62ba861983e8c0faeef6f0ef2f	"c_f052"	"Redazione OD"	_:B106566032f30fd1438430e01c7500ba6	"c_f052"	"Comune di Matera"	_:B55674f1be027168b8b84849e00415d53	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78/resource/aa2cfb19-b645-4ac0-802d-a6be6602343b>	<http://dati.comune.matera.it/dataset/casini-del-territorio-comunale-di-matera>
<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78>	"Casini del territorio comunale di Matera"	"Elenco geolocalizzato dei Casini dislocati sul territorio comunale della città di Matera con link alla scheda descrittiva e materiale fotografico. \r\n\r\n\r\nSu questa [__MAPPA__](https://umap.geonue.com/it/map/catasto-beni-culturali-del-comune-di-matera_737#15/40.6651/16.6140) sono presenti posizioni geografiche ed i link per il download dei documenti tecnici.\r\n"	_:B41fd28cbee6566d883575d10cbd2862e	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"casini-del-territorio-comunale-di-matera "	"2018-03-28T08:34:33.893649"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"ambiente e territorio"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2018-03-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Ba0319c62ba861983e8c0faeef6f0ef2f	"c_f052"	"Redazione OD"	_:B106566032f30fd1438430e01c7500ba6	"c_f052"	"Comune di Matera"	_:B55674f1be027168b8b84849e00415d53	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78/resource/215cb552-a1b6-44ff-ac5c-5243035fceda>	<http://dati.comune.matera.it/dataset/casini-del-territorio-comunale-di-matera>
<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78>	"Casini del territorio comunale di Matera"	"Elenco geolocalizzato dei Casini dislocati sul territorio comunale della città di Matera con link alla scheda descrittiva e materiale fotografico. \r\n\r\n\r\nSu questa [__MAPPA__](https://umap.geonue.com/it/map/catasto-beni-culturali-del-comune-di-matera_737#15/40.6651/16.6140) sono presenti posizioni geografiche ed i link per il download dei documenti tecnici.\r\n"	_:B41fd28cbee6566d883575d10cbd2862e	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"casini-del-territorio-comunale-di-matera "	"2018-03-28T08:34:33.893649"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"ambiente e territorio"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2018-03-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Ba0319c62ba861983e8c0faeef6f0ef2f	"c_f052"	"Redazione OD"	_:B106566032f30fd1438430e01c7500ba6	"c_f052"	"Comune di Matera"	_:B55674f1be027168b8b84849e00415d53	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78/resource/aa2cfb19-b645-4ac0-802d-a6be6602343b>	<http://dati.comune.matera.it/dataset/casini-del-territorio-comunale-di-matera>
<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78>	"Casini del territorio comunale di Matera"	"Elenco geolocalizzato dei Casini dislocati sul territorio comunale della città di Matera con link alla scheda descrittiva e materiale fotografico. \r\n\r\n\r\nSu questa [__MAPPA__](https://umap.geonue.com/it/map/catasto-beni-culturali-del-comune-di-matera_737#15/40.6651/16.6140) sono presenti posizioni geografiche ed i link per il download dei documenti tecnici.\r\n"	_:B41fd28cbee6566d883575d10cbd2862e	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"casini-del-territorio-comunale-di-matera "	"2018-03-28T08:34:33.893649"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"agriturismo"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-03-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Ba0319c62ba861983e8c0faeef6f0ef2f	"c_f052"	"Redazione OD"	_:B106566032f30fd1438430e01c7500ba6	"c_f052"	"Comune di Matera"	_:B55674f1be027168b8b84849e00415d53	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78/resource/215cb552-a1b6-44ff-ac5c-5243035fceda>	<http://dati.comune.matera.it/dataset/casini-del-territorio-comunale-di-matera>
<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78>	"Casini del territorio comunale di Matera"	"Elenco geolocalizzato dei Casini dislocati sul territorio comunale della città di Matera con link alla scheda descrittiva e materiale fotografico. \r\n\r\n\r\nSu questa [__MAPPA__](https://umap.geonue.com/it/map/catasto-beni-culturali-del-comune-di-matera_737#15/40.6651/16.6140) sono presenti posizioni geografiche ed i link per il download dei documenti tecnici.\r\n"	_:B41fd28cbee6566d883575d10cbd2862e	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"casini-del-territorio-comunale-di-matera "	"2018-03-28T08:34:33.893649"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"agriturismo"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-03-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Ba0319c62ba861983e8c0faeef6f0ef2f	"c_f052"	"Redazione OD"	_:B106566032f30fd1438430e01c7500ba6	"c_f052"	"Comune di Matera"	_:B55674f1be027168b8b84849e00415d53	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78/resource/aa2cfb19-b645-4ac0-802d-a6be6602343b>	<http://dati.comune.matera.it/dataset/casini-del-territorio-comunale-di-matera>
<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78>	"Casini del territorio comunale di Matera"	"Elenco geolocalizzato dei Casini dislocati sul territorio comunale della città di Matera con link alla scheda descrittiva e materiale fotografico. \r\n\r\n\r\nSu questa [__MAPPA__](https://umap.geonue.com/it/map/catasto-beni-culturali-del-comune-di-matera_737#15/40.6651/16.6140) sono presenti posizioni geografiche ed i link per il download dei documenti tecnici.\r\n"	_:B41fd28cbee6566d883575d10cbd2862e	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"casini-del-territorio-comunale-di-matera "	"2018-03-28T08:34:33.893649"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"agriturismo"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2018-03-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Ba0319c62ba861983e8c0faeef6f0ef2f	"c_f052"	"Redazione OD"	_:B106566032f30fd1438430e01c7500ba6	"c_f052"	"Comune di Matera"	_:B55674f1be027168b8b84849e00415d53	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78/resource/215cb552-a1b6-44ff-ac5c-5243035fceda>	<http://dati.comune.matera.it/dataset/casini-del-territorio-comunale-di-matera>
<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78>	"Casini del territorio comunale di Matera"	"Elenco geolocalizzato dei Casini dislocati sul territorio comunale della città di Matera con link alla scheda descrittiva e materiale fotografico. \r\n\r\n\r\nSu questa [__MAPPA__](https://umap.geonue.com/it/map/catasto-beni-culturali-del-comune-di-matera_737#15/40.6651/16.6140) sono presenti posizioni geografiche ed i link per il download dei documenti tecnici.\r\n"	_:B41fd28cbee6566d883575d10cbd2862e	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"casini-del-territorio-comunale-di-matera "	"2018-03-28T08:34:33.893649"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"agriturismo"	<http://publications.europa.eu/resource/authority/data-theme/EDUC>	"2018-03-28T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:Ba0319c62ba861983e8c0faeef6f0ef2f	"c_f052"	"Redazione OD"	_:B106566032f30fd1438430e01c7500ba6	"c_f052"	"Comune di Matera"	_:B55674f1be027168b8b84849e00415d53	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/43067fc7-2316-4787-925a-98f4ce6f3b78/resource/aa2cfb19-b645-4ac0-802d-a6be6602343b>	<http://dati.comune.matera.it/dataset/casini-del-territorio-comunale-di-matera>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	_:B1cffaf0f02cffe2e333d9ce3dd840d1a	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento"	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Aree di circolazione"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B7535923f2811a735602bb82ac9c8b1bf	"c_f052"	"Redazione OD"	_:B3d3af02eaa604f21b11d5cd9e2220764	"c_f052"	"Comune di Matera"	_:B1c6569eaf0f7509ccfc68de9d958c636	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/655fbfe2-19e0-4a96-8829-04291ecd6fc5>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	_:B1cffaf0f02cffe2e333d9ce3dd840d1a	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento"	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Aree di circolazione"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B7535923f2811a735602bb82ac9c8b1bf	"c_f052"	"Redazione OD"	_:B3d3af02eaa604f21b11d5cd9e2220764	"c_f052"	"Comune di Matera"	_:B1c6569eaf0f7509ccfc68de9d958c636	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/ef19f050-4572-4ac9-98eb-982b23c57f55>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	_:B1cffaf0f02cffe2e333d9ce3dd840d1a	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento"	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"indirizzi"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B7535923f2811a735602bb82ac9c8b1bf	"c_f052"	"Redazione OD"	_:B3d3af02eaa604f21b11d5cd9e2220764	"c_f052"	"Comune di Matera"	_:B1c6569eaf0f7509ccfc68de9d958c636	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/655fbfe2-19e0-4a96-8829-04291ecd6fc5>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	_:B1cffaf0f02cffe2e333d9ce3dd840d1a	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento"	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"indirizzi"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B7535923f2811a735602bb82ac9c8b1bf	"c_f052"	"Redazione OD"	_:B3d3af02eaa604f21b11d5cd9e2220764	"c_f052"	"Comune di Matera"	_:B1c6569eaf0f7509ccfc68de9d958c636	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/ef19f050-4572-4ac9-98eb-982b23c57f55>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	_:B1cffaf0f02cffe2e333d9ce3dd840d1a	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento"	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B7535923f2811a735602bb82ac9c8b1bf	"c_f052"	"Redazione OD"	_:B3d3af02eaa604f21b11d5cd9e2220764	"c_f052"	"Comune di Matera"	_:B1c6569eaf0f7509ccfc68de9d958c636	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/655fbfe2-19e0-4a96-8829-04291ecd6fc5>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>
<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b>	"Aree di circolazione per numero civico e sezioni di censimento."	"Aree di circolazione (Vie, piazze, borghi, contrade ecc.) con indirizzo completo e relative sezioni di censimento di appartenenza delle abitazioni, rivenienti dalla \"15^ Rilevazione Censuaria 2011\". Sul sito ISTAT http://www.istat.it/it/archivio/44523 sono disponibili gli shape per eventuali georeferenziazioni. [_MAPPA_](http://arcg.is/1Xaze4)"	_:B1cffaf0f02cffe2e333d9ce3dd840d1a	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento"	"2018-01-17T20:18:35.910441"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	_:B7535923f2811a735602bb82ac9c8b1bf	"c_f052"	"Redazione OD"	_:B3d3af02eaa604f21b11d5cd9e2220764	"c_f052"	"Comune di Matera"	_:B1c6569eaf0f7509ccfc68de9d958c636	<http://publications.europa.eu/resource/authority/language/ITA>	<http://dati.comune.matera.it/organization/38c8716e-d50a-4b98-b3d9-cb725b306415>	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/112603d2-71d4-4285-a774-75323b0c752b/resource/ef19f050-4572-4ac9-98eb-982b23c57f55>	<http://dati.comune.matera.it/dataset/aree-di-circolazione-per-numero-civico-e-sezioni-di-censimento>
